country,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Sao Tome and Principe,1972,56.48,76595,1532.985254,STP,678
Sao Tome and Principe,1977,58.55,86796,1737.561657,STP,678
Sao Tome and Principe,1982,60.351000000000006,98593,1890.218117,STP,678
Sao Tome and Principe,1987,61.728,110812,1516.525457,STP,678
Sao Tome and Principe,1992,62.742,125911,1428.777814,STP,678
Sao Tome and Principe,1997,63.306,145608,1339.076036,STP,678
Sao Tome and Principe,2002,64.337,170372,1353.09239,STP,678
Sao Tome and Principe,2007,65.528,199579,1598.435089,STP,678
Senegal,1952,37.278,2755589,1450.356983,SEN,686
Senegal,1957,39.329,3054547,1567.653006,SEN,686
Senegal,1962,41.45399999999999,3430243,1654.988723,SEN,686
Senegal,1967,43.563,3965841,1612.404632,SEN,686
Senegal,1972,45.815,4588696,1597.712056,SEN,686
Senegal,1977,48.879,5260855,1561.769116,SEN,686
Senegal,1982,52.379,6147783,1518.479984,SEN,686
Senegal,1987,55.769,7171347,1441.72072,SEN,686
Senegal,1992,58.19600000000001,8307920,1367.899369,SEN,686
Senegal,1997,60.187,9535314,1392.368347,SEN,686
Senegal,2002,61.6,10870037,1519.635262,SEN,686
Senegal,2007,63.062,12267493,1712.472136,SEN,686
Sierra Leone,1952,30.331,2143249,879.7877358,SLE,694
Sierra Leone,1957,31.57,2295678,1004.484437,SLE,694
Sierra Leone,1962,32.767,2467895,1116.6398769999996,SLE,694
Sierra Leone,1967,34.113,2662190,1206.043465,SLE,694
Sierra Leone,1972,35.4,2879013,1353.759762,SLE,694
Sierra Leone,1977,36.788,3140897,1348.285159,SLE,694
Sierra Leone,1982,38.445,3464522,1465.010784,SLE,694
Sierra Leone,1987,40.006,3868905,1294.4477880000004,SLE,694
Sierra Leone,1992,38.333,4260884,1068.696278,SLE,694
Sierra Leone,1997,39.897,4578212,574.6481576,SLE,694
Sierra Leone,2002,41.012,5359092,699.4897129999998,SLE,694
Sierra Leone,2007,42.56800000000001,6144562,862.5407561000002,SLE,694
Somalia,1952,32.978,2526994,1135.749842,SOM,706
Somalia,1957,34.977,2780415,1258.147413,SOM,706
Somalia,1962,36.981,3080153,1369.488336,SOM,706
Somalia,1967,38.977,3428839,1284.7331800000004,SOM,706
Somalia,1972,40.973,3840161,1254.576127,SOM,706
Somalia,1977,41.974,4353666,1450.992513,SOM,706
Somalia,1982,42.955,5828892,1176.807031,SOM,706
Somalia,1987,44.50100000000001,6921858,1093.244963,SOM,706
Somalia,1992,39.658,6099799,926.9602964,SOM,706
Somalia,1997,43.795,6633514,930.5964284,SOM,706
Somalia,2002,45.93600000000001,7753310,882.0818218000002,SOM,706
Somalia,2007,48.159,9118773,926.1410683,SOM,706
South Africa,1952,45.00899999999999,14264935,4725.295531000002,ZAF,710
South Africa,1957,47.985,16151549,5487.104219,ZAF,710
South Africa,1962,49.951,18356657,5768.729717,ZAF,710
South Africa,1967,51.927,20997321,7114.477970999998,ZAF,710
South Africa,1972,53.69600000000001,23935810,7765.962636,ZAF,710
South Africa,1977,55.527,27129932,8028.651439,ZAF,710
South Africa,1982,58.161,31140029,8568.266228,ZAF,710
South Africa,1987,60.834,35933379,7825.823398,ZAF,710
South Africa,1992,61.88800000000001,39964159,7225.069257999998,ZAF,710
South Africa,1997,60.236,42835005,7479.188244,ZAF,710
South Africa,2002,53.365,44433622,7710.946444,ZAF,710
South Africa,2007,49.339,43997828,9269.657808,ZAF,710
Sudan,1952,38.635,8504667,1615.991129,SDN,736
Sudan,1957,39.624,9753392,1770.3370739999998,SDN,736
Sudan,1962,40.87,11183227,1959.593767,SDN,736
Sudan,1967,42.858,12716129,1687.997641,SDN,736
Sudan,1972,45.083,14597019,1659.652775,SDN,736
Sudan,1977,47.8,17104986,2202.988423,SDN,736
Sudan,1982,50.338,20367053,1895.544073,SDN,736
Sudan,1987,51.744,24725960,1507.819159,SDN,736
Sudan,1992,53.556,28227588,1492.197043,SDN,736
Sudan,1997,55.37300000000001,32160729,1632.2107640000004,SDN,736
Sudan,2002,56.369,37090298,1993.398314,SDN,736
Sudan,2007,58.556,42292929,2602.394995,SDN,736
Swaziland,1952,41.407,290243,1148.376626,SWZ,748
Swaziland,1957,43.424,326741,1244.708364,SWZ,748
Swaziland,1962,44.992,370006,1856.182125,SWZ,748
Swaziland,1967,46.633,420690,2613.101665,SWZ,748
Swaziland,1972,49.552,480105,3364.836625,SWZ,748
Swaziland,1977,52.537,551425,3781.410618,SWZ,748
Swaziland,1982,55.56100000000001,649901,3895.384018,SWZ,748
Swaziland,1987,57.678,779348,3984.839812,SWZ,748
Swaziland,1992,58.474,962344,3553.0224,SWZ,748
Swaziland,1997,54.289,1054486,3876.76846,SWZ,748
Swaziland,2002,43.869,1130269,4128.116943,SWZ,748
Swaziland,2007,39.613,1133066,4513.480643,SWZ,748
Tanzania,1952,41.215,8322925,716.6500721,TZA,834
Tanzania,1957,42.974,9452826,698.5356073,TZA,834
Tanzania,1962,44.246,10863958,722.0038073,TZA,834
Tanzania,1967,45.757,12607312,848.2186575,TZA,834
Tanzania,1972,47.62,14706593,915.9850592,TZA,834
Tanzania,1977,49.919,17129565,962.4922932,TZA,834
Tanzania,1982,50.608,19844382,874.2426069,TZA,834
Tanzania,1987,51.535,23040630,831.8220794,TZA,834
Tanzania,1992,50.44,26605473,825.682454,TZA,834
Tanzania,1997,48.466,30686889,789.1862231,TZA,834
Tanzania,2002,49.651,34593779,899.0742111,TZA,834
Tanzania,2007,52.517,38139640,1107.482182,TZA,834
Togo,1952,38.596,1219113,859.8086567,TGO,768
Togo,1957,41.208,1357445,925.9083202,TGO,768
Togo,1962,43.922,1528098,1067.53481,TGO,768
Togo,1967,46.769,1735550,1477.59676,TGO,768
Togo,1972,49.75899999999999,2056351,1649.660188,TGO,768
Togo,1977,52.887,2308582,1532.776998,TGO,768
Togo,1982,55.471,2644765,1344.577953,TGO,768
Togo,1987,56.941,3154264,1202.201361,TGO,768
Togo,1992,58.06100000000001,3747553,1034.298904,TGO,768
Togo,1997,58.39,4320890,982.2869243,TGO,768
Togo,2002,57.56100000000001,4977378,886.2205765000001,TGO,768
Togo,2007,58.42,5701579,882.9699437999999,TGO,768
Tunisia,1952,44.6,3647735,1468.475631,TUN,788
Tunisia,1957,47.1,3950849,1395.232468,TUN,788
Tunisia,1962,49.57899999999999,4286552,1660.30321,TUN,788
Tunisia,1967,52.053,4786986,1932.3601670000005,TUN,788
Tunisia,1972,55.602,5303507,2753.2859940000008,TUN,788
Tunisia,1977,59.837,6005061,3120.876811,TUN,788
Tunisia,1982,64.048,6734098,3560.2331740000004,TUN,788
Tunisia,1987,66.89399999999999,7724976,3810.419296,TUN,788
Tunisia,1992,70.001,8523077,4332.720164,TUN,788
Tunisia,1997,71.973,9231669,4876.798614,TUN,788
Tunisia,2002,73.042,9770575,5722.895654999998,TUN,788
Tunisia,2007,73.923,10276158,7092.923025,TUN,788
Uganda,1952,39.978,5824797,734.753484,UGA,800
Uganda,1957,42.57100000000001,6675501,774.3710692000002,UGA,800
Uganda,1962,45.344,7688797,767.2717397999999,UGA,800
Uganda,1967,48.051,8900294,908.9185217,UGA,800
Uganda,1972,51.01600000000001,10190285,950.735869,UGA,800
Uganda,1977,50.35,11457758,843.7331372000001,UGA,800
Uganda,1982,49.849,12939400,682.2662267999998,UGA,800
Uganda,1987,51.50899999999999,15283050,617.7244065,UGA,800
Uganda,1992,48.825,18252190,644.1707968999998,UGA,800
Uganda,1997,44.578,21210254,816.559081,UGA,800
Uganda,2002,47.813,24739869,927.7210018,UGA,800
Uganda,2007,51.542,29170398,1056.380121,UGA,800
Zambia,1952,42.038,2672000,1147.388831,ZMB,894
Zambia,1957,44.077,3016000,1311.956766,ZMB,894
Zambia,1962,46.023,3421000,1452.725766,ZMB,894
Zambia,1967,47.768,3900000,1777.077318,ZMB,894
Zambia,1972,50.107,4506497,1773.498265,ZMB,894
Zambia,1977,51.386,5216550,1588.688299,ZMB,894
Zambia,1982,51.82100000000001,6100407,1408.678565,ZMB,894
Zambia,1987,50.82100000000001,7272406,1213.315116,ZMB,894
Zambia,1992,46.1,8381163,1210.884633,ZMB,894
Zambia,1997,40.238,9417789,1071.353818,ZMB,894
Zambia,2002,39.19300000000001,10595811,1071.6139380000004,ZMB,894
Zambia,2007,42.38399999999999,11746035,1271.211593,ZMB,894
Zimbabwe,1952,48.451,3080907,406.8841148,ZWE,716
Zimbabwe,1957,50.469,3646340,518.7642681,ZWE,716
Zimbabwe,1962,52.358,4277736,527.2721818,ZWE,716
Zimbabwe,1967,53.995,4995432,569.7950712,ZWE,716
Zimbabwe,1972,55.635,5861135,799.3621757999998,ZWE,716
Zimbabwe,1977,57.674,6642107,685.5876821,ZWE,716
Zimbabwe,1982,60.363,7636524,788.8550411,ZWE,716
Zimbabwe,1987,62.351000000000006,9216418,706.1573059,ZWE,716
Zimbabwe,1992,60.377,10704340,693.4207856,ZWE,716
Zimbabwe,1997,46.809,11404948,792.4499602999998,ZWE,716
Zimbabwe,2002,39.989,11926563,672.0386227000001,ZWE,716
Zimbabwe,2007,43.487,12311143,469.70929810000007,ZWE,716
